Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,Collection,SourceType,   RefCode,Note
    USA,     .,    .,     ., 1984, 1984, 55,     1,   ACY,       1,0.00120,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1984, 1984, 56,     1,   ACY,       1,0.00109,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1984, 1984, 57,     1,   ACY,       1,0.00083,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1984, 1984, 58,     1,   ACY,       1,0.00078,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1984, 1984, 59,    99,   ACY,       1,0.00326,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 15,     1,   ACY,       1,0.00167,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 16,     1,   ACY,       1,0.00465,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 17,     1,   ACY,       1,0.01314,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 18,     1,   ACY,       1,0.02848,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 19,     1,   ACY,       1,0.04376,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 20,     1,   ACY,       1,0.05800,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 21,     1,   ACY,       1,0.07192,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 22,     1,   ACY,       1,0.08287,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 23,     1,   ACY,       1,0.09487,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 24,     1,   ACY,       1,0.10031,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 25,     1,   ACY,       1,0.10830,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 26,     1,   ACY,       1,0.11078,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 27,     1,   ACY,       1,0.11364,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 28,     1,   ACY,       1,0.11994,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 29,     1,   ACY,       1,0.10741,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 30,     1,   ACY,       1,0.10725,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 31,     1,   ACY,       1,0.09863,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 32,     1,   ACY,       1,0.09196,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 33,     1,   ACY,       1,0.08283,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 34,     1,   ACY,       1,0.07076,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 35,     1,   ACY,       1,0.06314,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 36,     1,   ACY,       1,0.05349,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 37,     1,   ACY,       1,0.04464,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 38,     1,   ACY,       1,0.04121,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 39,     1,   ACY,       1,0.02912,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 40,     1,   ACY,       1,0.02590,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 41,     1,   ACY,       1,0.01966,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 42,     1,   ACY,       1,0.01793,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 43,     1,   ACY,       1,0.01405,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 44,     1,   ACY,       1,0.01092,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 45,     1,   ACY,       1,0.00959,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 46,     1,   ACY,       1,0.00723,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 47,     1,   ACY,       1,0.00602,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 48,     1,   ACY,       1,0.00519,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 49,     1,   ACY,       1,0.00397,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 50,     1,   ACY,       1,0.00344,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 51,     1,   ACY,       1,0.00259,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 52,     1,   ACY,       1,0.00250,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 53,     1,   ACY,       1,0.00186,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 54,     1,   ACY,       1,0.00154,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 55,     1,   ACY,       1,0.00131,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 56,     1,   ACY,       1,0.00106,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 57,     1,   ACY,       1,0.00082,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 58,     1,   ACY,       1,0.00075,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1985, 1985, 59,    99,   ACY,       1,0.00324,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 15,     1,   ACY,       1,0.00175,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 16,     1,   ACY,       1,0.00488,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 17,     1,   ACY,       1,0.01338,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 18,     1,   ACY,       1,0.02873,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 19,     1,   ACY,       1,0.04398,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 20,     1,   ACY,       1,0.05815,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 21,     1,   ACY,       1,0.07141,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 22,     1,   ACY,       1,0.08131,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 23,     1,   ACY,       1,0.09385,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 24,     1,   ACY,       1,0.09705,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 25,     1,   ACY,       1,0.10580,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 26,     1,   ACY,       1,0.10944,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 27,     1,   ACY,       1,0.11045,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 28,     1,   ACY,       1,0.11768,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 29,     1,   ACY,       1,0.10538,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 30,     1,   ACY,       1,0.10528,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 31,     1,   ACY,       1,0.09849,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 32,     1,   ACY,       1,0.09102,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 33,     1,   ACY,       1,0.08276,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 34,     1,   ACY,       1,0.06974,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 35,     1,   ACY,       1,0.06356,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 36,     1,   ACY,       1,0.05521,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 37,     1,   ACY,       1,0.04526,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 38,     1,   ACY,       1,0.03985,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 39,     1,   ACY,       1,0.03165,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 40,     1,   ACY,       1,0.02516,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 41,     1,   ACY,       1,0.02076,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 42,     1,   ACY,       1,0.01715,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 43,     1,   ACY,       1,0.01473,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 44,     1,   ACY,       1,0.01059,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 45,     1,   ACY,       1,0.00941,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 46,     1,   ACY,       1,0.00779,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 47,     1,   ACY,       1,0.00610,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 48,     1,   ACY,       1,0.00531,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 49,     1,   ACY,       1,0.00402,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 50,     1,   ACY,       1,0.00355,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 51,     1,   ACY,       1,0.00269,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 52,     1,   ACY,       1,0.00243,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 53,     1,   ACY,       1,0.00203,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 54,     1,   ACY,       1,0.00154,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 55,     1,   ACY,       1,0.00132,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 56,     1,   ACY,       1,0.00112,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 57,     1,   ACY,       1,0.00085,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 58,     1,   ACY,       1,0.00074,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1986, 1986, 59,    99,   ACY,       1,0.00334,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 15,     1,   ACY,       1,0.00188,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 16,     1,   ACY,       1,0.00532,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 17,     1,   ACY,       1,0.01390,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 18,     1,   ACY,       1,0.02896,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 19,     1,   ACY,       1,0.04375,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 20,     1,   ACY,       1,0.05809,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 21,     1,   ACY,       1,0.07230,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 22,     1,   ACY,       1,0.08165,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 23,     1,   ACY,       1,0.09289,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 24,     1,   ACY,       1,0.09721,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 25,     1,   ACY,       1,0.10398,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 26,     1,   ACY,       1,0.10959,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 27,     1,   ACY,       1,0.11219,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 28,     1,   ACY,       1,0.11759,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 29,     1,   ACY,       1,0.10575,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 30,     1,   ACY,       1,0.10595,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 31,     1,   ACY,       1,0.09886,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 32,     1,   ACY,       1,0.09287,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 33,     1,   ACY,       1,0.08380,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 34,     1,   ACY,       1,0.07143,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 35,     1,   ACY,       1,0.06410,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 36,     1,   ACY,       1,0.05595,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 37,     1,   ACY,       1,0.04756,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 38,     1,   ACY,       1,0.04134,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 39,     1,   ACY,       1,0.03068,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 40,     1,   ACY,       1,0.02778,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 41,     1,   ACY,       1,0.02057,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 42,     1,   ACY,       1,0.01852,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 43,     1,   ACY,       1,0.01473,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 44,     1,   ACY,       1,0.01116,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 45,     1,   ACY,       1,0.00936,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 46,     1,   ACY,       1,0.00783,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 47,     1,   ACY,       1,0.00673,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 48,     1,   ACY,       1,0.00527,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 49,     1,   ACY,       1,0.00409,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 50,     1,   ACY,       1,0.00348,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 51,     1,   ACY,       1,0.00268,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 52,     1,   ACY,       1,0.00258,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 53,     1,   ACY,       1,0.00198,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 54,     1,   ACY,       1,0.00154,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 55,     1,   ACY,       1,0.00130,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 56,     1,   ACY,       1,0.00113,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 57,     1,   ACY,       1,0.00090,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 58,     1,   ACY,       1,0.00072,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1987, 1987, 59,    99,   ACY,       1,0.00331,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1988, 1988, 15,     1,   ACY,       1,0.00212,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1988, 1988, 16,     1,   ACY,       1,0.00582,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1988, 1988, 17,     1,   ACY,       1,0.01507,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1988, 1988, 18,     1,   ACY,       1,0.03010,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1988, 1988, 19,     1,   ACY,       1,0.04468,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1988, 1988, 20,     1,   ACY,       1,0.05971,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1988, 1988, 21,     1,   ACY,       1,0.07375,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1988, 1988, 22,     1,   ACY,       1,0.08417,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1988, 1988, 23,     1,   ACY,       1,0.09442,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1988, 1988, 24,     1,   ACY,       1,0.09916,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1988, 1988, 25,     1,   ACY,       1,0.10586,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1988, 1988, 26,     1,   ACY,       1,0.11007,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1988, 1988, 27,     1,   ACY,       1,0.11352,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1988, 1988, 28,     1,   ACY,       1,0.12061,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1988, 1988, 29,     1,   ACY,       1,0.10768,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1988, 1988, 30,     1,   ACY,       1,0.10769,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1988, 1988, 31,     1,   ACY,       1,0.10167,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1988, 1988, 32,     1,   ACY,       1,0.09424,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1988, 1988, 33,     1,   ACY,       1,0.08625,        RE,  estimate,    USA_51,   .
