United States, Period fertility rates by calendar year, age and birth cohort (Lexis triangles)
Last modified: 17/04/2019
Year   Age   Cohort      ASFR
1989   22     1967    0.11587
1989   22     1966    0.11721
1989   23     1966    0.11868
1989   23     1965    0.11908
1989   24     1965    0.11883
1989   24     1964    0.11936
1989   25     1964    0.12191
1989   25     1963    0.12246
1989   26     1963    0.12247
1989   26     1962    0.12199
1989   27     1962    0.11938
1989   27     1961    0.11909
1989   28     1961    0.12144
1989   28     1960    0.11896
1989   29     1960    0.10748
1989   29     1959    0.10380
1989   30     1959    0.09863
1989   30     1958    0.09591
1989   31     1958    0.09080
1989   31     1957    0.08741
1989   32     1957    0.07936
1989   32     1956    0.07560
1989   33     1956    0.06835
1989   33     1955    0.06459
1989   34     1955    0.05686
1989   34     1954    0.05348
1989   35     1954    0.04733
1989   35     1953    0.04433
1989   36     1953    0.03863
1989   36     1952    0.03566
1989   37     1952    0.02962
1989   37     1951    0.02718
1989   38     1951    0.02325
1989   38     1950    0.02068
1989   39     1950    0.01529
1989   39     1949    0.01346
1989   40     1949    0.01071
1989   40     1948    0.00942
1989   41     1948    0.00716
1989   41     1947    0.00615
1989   42     1947    0.00438
1989   42     1946    0.00371
1989   43     1946    0.00266
1989   43     1945    0.00217
1989   44     1945    0.00137
1989   44     1944    0.00108
1989   45     1944    0.00067
1989   45     1943    0.00052
1989   46     1943    0.00029
1989   46     1942    0.00023
1989   47     1942    0.00015
1989   47     1941    0.00012
1989   48     1941    0.00009
1989   48     1940    0.00008
1989   49     1940    0.00005
1989   49     1939    0.00002
1989   50     1939    0.00000
1989   50     1938    0.00000
1989   51     1938    0.00000
1989   51     1937    0.00000
1989   52     1937    0.00000
1989   52     1936    0.00000
1989   53     1936    0.00000
1989   53     1935    0.00000
1989   54     1935    0.00000
1989   54     1934    0.00000
1989   55+       .    0.00000
1990   12-       .    0.00023
1990   13     1977    0.00086
1990   13     1976    0.00155
1990   14     1976    0.00449
1990   14     1975    0.00707
1990   15     1975    0.01451
1990   15     1974    0.01966
1990   16     1974    0.03242
1990   16     1973    0.03970
1990   17     1973    0.05413
1990   17     1972    0.06189
1990   18     1972    0.07886
1990   18     1971    0.08594
1990   19     1971    0.09534
1990   19     1970    0.09912
1990   20     1970    0.10435
1990   20     1969    0.10674
1990   21     1969    0.11148
1990   21     1968    0.11379
1990   22     1968    0.11916
1990   22     1967    0.12080
1990   23     1967    0.12222
1990   23     1966    0.12236
1990   24     1966    0.12080
1990   24     1965    0.12114
1990   25     1965    0.12410
1990   25     1964    0.12487
1990   26     1964    0.12555
1990   26     1963    0.12525
1990   27     1963    0.12270
1990   27     1962    0.12236
1990   28     1962    0.12434
1990   28     1961    0.12175
1990   29     1961    0.10998
1990   29     1960    0.10652
1990   30     1960    0.10251
1990   30     1959    0.09992
1990   31     1959    0.09442
1990   31     1958    0.09095
1990   32     1958    0.08283
1990   32     1957    0.07891
1990   33     1957    0.07121
1990   33     1956    0.06727
1990   34     1956    0.05918
1990   34     1955    0.05568
1990   35     1955    0.04935
1990   35     1954    0.04633
1990   36     1954    0.04076
1990   36     1953    0.03764
1990   37     1953    0.03101
1990   37     1952    0.02849
1990   38     1952    0.02457
1990   38     1951    0.02197
1990   39     1951    0.01642
1990   39     1950    0.01453
1990   40     1950    0.01165
1990   40     1949    0.01024
1990   41     1949    0.00770
1990   41     1948    0.00657
1990   42     1948    0.00462
1990   42     1947    0.00388
1990   43     1947    0.00271
1990   43     1946    0.00223
1990   44     1946    0.00146
1990   44     1945    0.00115
1990   45     1945    0.00068
1990   45     1944    0.00053
1990   46     1944    0.00033
1990   46     1943    0.00025
1990   47     1943    0.00013
1990   47     1942    0.00010
1990   48     1942    0.00007
1990   48     1941    0.00006
1990   49     1941    0.00008
1990   49     1940    0.00003
1990   50     1940    0.00000
1990   50     1939    0.00000
1990   51     1939    0.00000
1990   51     1938    0.00000
1990   52     1938    0.00000
1990   52     1937    0.00000
1990   53     1937    0.00000
1990   53     1936    0.00000
1990   54     1936    0.00000
1990   54     1935    0.00000
1990   55+       .    0.00000
1991   12-       .    0.00024
1991   13     1978    0.00089
1991   13     1977    0.00155
1991   14     1977    0.00446
1991   14     1976    0.00703
1991   15     1976    0.01496
1991   15     1975    0.02048
1991   16     1975    0.03335
1991   16     1974    0.04078
1991   17     1974    0.05619
1991   17     1973    0.06438
1991   18     1973    0.08201
1991   18     1972    0.08930
1991   19     1972    0.09856
1991   19     1971    0.10224
1991   20     1971    0.10724
1991   20     1970    0.10929
1991   21     1970    0.11296
1991   21     1969    0.11446
1991   22     1969    0.11736
1991   22     1968    0.11835
1991   23     1968    0.11987
1991   23     1967    0.11983
1991   24     1967    0.11770
1991   24     1966    0.11781
1991   25     1966    0.12038
1991   25     1965    0.12095
1991   26     1965    0.12113
1991   26     1964    0.12096
1991   27     1964    0.11949
1991   27     1963    0.11946
1991   28     1963    0.12178
1991   28     1962    0.11936
1991   29     1962    0.10783
1991   29     1961    0.10447
1991   30     1961    0.10058
1991   30     1960    0.09825
1991   31     1960    0.09373
1991   31     1959    0.09026
1991   32     1959    0.08135
1991   32     1958    0.07747
1991   33     1958    0.07039
1991   33     1957    0.06657
1991   34     1957    0.05850
1991   34     1956    0.05518
1991   35     1956    0.04945
1991   35     1955    0.04654
1991   36     1955    0.04095
1991   36     1954    0.03792
1991   37     1954    0.03156
1991   37     1953    0.02914
1991   38     1953    0.02537
1991   38     1952    0.02277
1991   39     1952    0.01714
1991   39     1951    0.01516
1991   40     1951    0.01205
1991   40     1950    0.01062
1991   41     1950    0.00813
1991   41     1949    0.00698
1991   42     1949    0.00498
1991   42     1948    0.00417
1991   43     1948    0.00286
1991   43     1947    0.00232
1991   44     1947    0.00145
1991   44     1946    0.00116
1991   45     1946    0.00074
1991   45     1945    0.00057
1991   46     1945    0.00034
1991   46     1944    0.00025
1991   47     1944    0.00011
1991   47     1943    0.00009
1991   48     1943    0.00007
1991   48     1942    0.00006
1991   49     1942    0.00006
1991   49     1941    0.00002
1991   50     1941    0.00000
1991   50     1940    0.00000
1991   51     1940    0.00000
1991   51     1939    0.00000
1991   52     1939    0.00000
1991   52     1938    0.00000
1991   53     1938    0.00000
1991   53     1937    0.00000
1991   54     1937    0.00000
1991   54     1936    0.00000
1991   55+       .    0.00000
1992   12-       .    0.00018
1992   13     1979    0.00087
1992   13     1978    0.00157
1992   14     1978    0.00451
1992   14     1977    0.00703
1992   15     1977    0.01468
1992   15     1976    0.01996
1992   16     1976    0.03298
1992   16     1975    0.04039
1992   17     1975    0.05492
1992   17     1974    0.06283
1992   18     1974    0.08069
1992   18     1973    0.08824
1992   19     1973    0.09855
1992   19     1972    0.10257
1992   20     1972    0.10758
1992   20     1971    0.10951
1992   21     1971    0.11254
1992   21     1970    0.11365
1992   22     1970    0.11570
1992   22     1969    0.11605
1992   23     1969    0.11549
1992   23     1968    0.11548
1992   24     1968    0.11590
1992   24     1967    0.11623
1992   25     1967    0.11728
1992   25     1966    0.11764
1992   26     1966    0.11805
1992   26     1965    0.11812
1992   27     1965    0.11750
1992   27     1964    0.11787
1992   28     1964    0.12103
1992   28     1963    0.11895
1992   29     1963    0.10797
1992   29     1962    0.10465
1992   30     1962    0.10042
1992   30     1961    0.09800
1992   31     1961    0.09323
1992   31     1960    0.08998
1992   32     1960    0.08214
1992   32     1959    0.07839
1992   33     1959    0.07096
1992   33     1958    0.06727
1992   34     1958    0.05991
1992   34     1957    0.05643
1992   35     1957    0.04972
1992   35     1956    0.04671
1992   36     1956    0.04130
1992   36     1955    0.03834
1992   37     1955    0.03214
1992   37     1954    0.02966
1992   38     1954    0.02561
1992   38     1953    0.02307
1992   39     1953    0.01772
1992   39     1952    0.01575
1992   40     1952    0.01255
1992   40     1951    0.01111
1992   41     1951    0.00862
1992   41     1950    0.00740
1992   42     1950    0.00524
1992   42     1949    0.00436
1992   43     1949    0.00295
1992   43     1948    0.00240
1992   44     1948    0.00155
1992   44     1947    0.00122
1992   45     1947    0.00074
1992   45     1946    0.00056
1992   46     1946    0.00031
1992   46     1945    0.00024
1992   47     1945    0.00014
1992   47     1944    0.00011
1992   48     1944    0.00009
1992   48     1943    0.00007
1992   49     1943    0.00005
1992   49     1942    0.00002
1992   50     1942    0.00000
1992   50     1941    0.00000
1992   51     1941    0.00000
1992   51     1940    0.00000
1992   52     1940    0.00000
1992   52     1939    0.00000
1992   53     1939    0.00000
1992   53     1938    0.00000
1992   54     1938    0.00000
1992   54     1937    0.00000
1992   55+       .    0.00000
1993   12-       .    0.00015
1993   13     1980    0.00087
1993   13     1979    0.00160
1993   14     1979    0.00447
1993   14     1978    0.00691
1993   15     1978    0.01479
1993   15     1977    0.02018
1993   16     1977    0.03275
1993   16     1976    0.03998
1993   17     1976    0.05502
1993   17     1975    0.06289
1993   18     1975    0.07909
1993   18     1974    0.08618
1993   19     1974    0.09709
1993   19     1973    0.10130
1993   20     1973    0.10657
1993   20     1972    0.10852
1993   21     1972    0.11111
1993   21     1971    0.11207
1993   22     1971    0.11393
1993   22     1970    0.11399
1993   23     1970    0.11246
1993   23     1969    0.11192
1993   24     1969    0.11085
1993   24     1968    0.11112
1993   25     1968    0.11349
1993   25     1967    0.11430
1993   26     1967    0.11571
1993   26     1966    0.11574
1993   27     1966    0.11383
1993   27     1965    0.11405
1993   28     1965    0.11746
1993   28     1964    0.11611
1993   29     1964    0.10781
1993   29     1963    0.10498
1993   30     1963    0.10050
1993   30     1962    0.09808
1993   31     1962    0.09335
1993   31     1961    0.09010
1993   32     1961    0.08208
1993   32     1960    0.07857
1993   33     1960    0.07227
1993   33     1959    0.06851
1993   34     1959    0.06019
1993   34     1958    0.05660
1993   35     1958    0.05001
1993   35     1957    0.04709
1993   36     1957    0.04196
1993   36     1956    0.03897
1993   37     1956    0.03250
1993   37     1955    0.03001
1993   38     1955    0.02606
1993   38     1954    0.02350
1993   39     1954    0.01805
1993   39     1953    0.01607
1993   40     1953    0.01292
1993   40     1952    0.01142
1993   41     1952    0.00872
1993   41     1951    0.00751
1993   42     1951    0.00540
1993   42     1950    0.00456
1993   43     1950    0.00320
1993   43     1949    0.00261
1993   44     1949    0.00167
1993   44     1948    0.00132
1993   45     1948    0.00079
1993   45     1947    0.00062
1993   46     1947    0.00037
1993   46     1946    0.00029
1993   47     1946    0.00016
1993   47     1945    0.00013
1993   48     1945    0.00009
1993   48     1944    0.00007
1993   49     1944    0.00005
1993   49     1943    0.00002
1993   50     1943    0.00000
1993   50     1942    0.00000
1993   51     1942    0.00000
1993   51     1941    0.00000
1993   52     1941    0.00000
1993   52     1940    0.00000
1993   53     1940    0.00000
1993   53     1939    0.00000
1993   54     1939    0.00000
1993   54     1938    0.00000
1993   55+       .    0.00000
1994   12-       .    0.00017
1994   13     1981    0.00082
1994   13     1980    0.00147
1994   14     1980    0.00443
1994   14     1979    0.00699
1994   15     1979    0.01457
1994   15     1978    0.01980
1994   16     1978    0.03275
1994   16     1977    0.04011
1994   17     1977    0.05466
1994   17     1976    0.06231
1994   18     1976    0.07830
1994   18     1975    0.08526
1994   19     1975    0.09592
1994   19     1974    0.09994
1994   20     1974    0.10469
1994   20     1973    0.10645
