"ufabb","microcode","sex","pctile","coverage_model","e0"
"SP",35011,"f",50,"partial",77.39
"SP",35011,"f",75,"partial",77.69
"SP",35011,"f",90,"partial",77.97
"SP",35011,"f",95,"partial",78.13
"SP",35011,"f",5,"full",76.62
"SP",35011,"f",10,"full",76.82
"SP",35011,"f",25,"full",77.11
"SP",35011,"f",50,"full",77.42
"SP",35011,"f",75,"full",77.71
"SP",35011,"f",90,"full",77.99
"SP",35011,"f",95,"full",78.15
"SP",35012,"f",5,"partial",77.19
"SP",35012,"f",10,"partial",77.28
"SP",35012,"f",25,"partial",77.42
"SP",35012,"f",50,"partial",77.59
"SP",35012,"f",75,"partial",77.74
"SP",35012,"f",90,"partial",77.89
"SP",35012,"f",95,"partial",77.97
"SP",35012,"f",5,"full",77.35
"SP",35012,"f",10,"full",77.44
"SP",35012,"f",25,"full",77.57
"SP",35012,"f",50,"full",77.72
"SP",35012,"f",75,"full",77.87
"SP",35012,"f",90,"full",78.02
"SP",35012,"f",95,"full",78.09
"SP",35013,"f",5,"partial",78.3
"SP",35013,"f",10,"partial",78.38
"SP",35013,"f",25,"partial",78.51
"SP",35013,"f",50,"partial",78.65
"SP",35013,"f",75,"partial",78.79
"SP",35013,"f",90,"partial",78.92
"SP",35013,"f",95,"partial",78.99
"SP",35013,"f",5,"full",78.41
"SP",35013,"f",10,"full",78.48
"SP",35013,"f",25,"full",78.6
"SP",35013,"f",50,"full",78.75
"SP",35013,"f",75,"full",78.88
"SP",35013,"f",90,"full",79.01
"SP",35013,"f",95,"full",79.08
"SP",35014,"f",5,"partial",78.89
"SP",35014,"f",10,"partial",78.95
"SP",35014,"f",25,"partial",79.05
"SP",35014,"f",50,"partial",79.15
"SP",35014,"f",75,"partial",79.24
"SP",35014,"f",90,"partial",79.33
"SP",35014,"f",95,"partial",79.38
"SP",35014,"f",5,"full",79.03
"SP",35014,"f",10,"full",79.09
"SP",35014,"f",25,"full",79.16
"SP",35014,"f",50,"full",79.26
"SP",35014,"f",75,"full",79.34
"SP",35014,"f",90,"full",79.42
"SP",35014,"f",95,"full",79.46
"SP",35015,"f",5,"partial",78.31
"SP",35015,"f",10,"partial",78.45
"SP",35015,"f",25,"partial",78.7
"SP",35015,"f",50,"partial",78.95
"SP",35015,"f",75,"partial",79.21
"SP",35015,"f",90,"partial",79.44
"SP",35015,"f",95,"partial",79.58
"SP",35015,"f",5,"full",78.27
"SP",35015,"f",10,"full",78.43
"SP",35015,"f",25,"full",78.68
"SP",35015,"f",50,"full",78.94
"SP",35015,"f",75,"full",79.21
"SP",35015,"f",90,"full",79.43
"SP",35015,"f",95,"full",79.56
"SP",35016,"f",5,"partial",77.74
"SP",35016,"f",10,"partial",77.85
"SP",35016,"f",25,"partial",78.05
"SP",35016,"f",50,"partial",78.28
"SP",35016,"f",75,"partial",78.51
"SP",35016,"f",90,"partial",78.72
"SP",35016,"f",95,"partial",78.83
"SP",35016,"f",5,"full",77.8
"SP",35016,"f",10,"full",77.93
"SP",35016,"f",25,"full",78.13
"SP",35016,"f",50,"full",78.35
"SP",35016,"f",75,"full",78.56
"SP",35016,"f",90,"full",78.75
"SP",35016,"f",95,"full",78.87
"SP",35017,"f",5,"partial",77.68
"SP",35017,"f",10,"partial",77.78
"SP",35017,"f",25,"partial",77.94
"SP",35017,"f",50,"partial",78.12
"SP",35017,"f",75,"partial",78.31
"SP",35017,"f",90,"partial",78.47
"SP",35017,"f",95,"partial",78.55
"SP",35017,"f",5,"full",77.75
"SP",35017,"f",10,"full",77.84
"SP",35017,"f",25,"full",78
"SP",35017,"f",50,"full",78.18
"SP",35017,"f",75,"full",78.36
"SP",35017,"f",90,"full",78.51
"SP",35017,"f",95,"full",78.61
"SP",35018,"f",5,"partial",78.4
"SP",35018,"f",10,"partial",78.5
"SP",35018,"f",25,"partial",78.66
"SP",35018,"f",50,"partial",78.85
"SP",35018,"f",75,"partial",79.03
"SP",35018,"f",90,"partial",79.2
"SP",35018,"f",95,"partial",79.3
"SP",35018,"f",5,"full",78.47
"SP",35018,"f",10,"full",78.58
"SP",35018,"f",25,"full",78.75
"SP",35018,"f",50,"full",78.92
"SP",35018,"f",75,"full",79.1
"SP",35018,"f",90,"full",79.25
"SP",35018,"f",95,"full",79.35
"SP",35019,"f",5,"partial",76.48
"SP",35019,"f",10,"partial",76.61
"SP",35019,"f",25,"partial",76.83
"SP",35019,"f",50,"partial",77.06
"SP",35019,"f",75,"partial",77.29
"SP",35019,"f",90,"partial",77.5
"SP",35019,"f",95,"partial",77.61
"SP",35019,"f",5,"full",76.51
"SP",35019,"f",10,"full",76.64
"SP",35019,"f",25,"full",76.87
"SP",35019,"f",50,"full",77.12
"SP",35019,"f",75,"full",77.32
"SP",35019,"f",90,"full",77.56
"SP",35019,"f",95,"full",77.68
"SP",35020,"f",5,"partial",77.87
"SP",35020,"f",10,"partial",77.94
"SP",35020,"f",25,"partial",78.06
"SP",35020,"f",50,"partial",78.18
"SP",35020,"f",75,"partial",78.31
"SP",35020,"f",90,"partial",78.42
"SP",35020,"f",95,"partial",78.48
"SP",35020,"f",5,"full",77.96
"SP",35020,"f",10,"full",78.03
"SP",35020,"f",25,"full",78.14
"SP",35020,"f",50,"full",78.26
"SP",35020,"f",75,"full",78.38
"SP",35020,"f",90,"full",78.48
"SP",35020,"f",95,"full",78.55
"SP",35021,"f",5,"partial",77.36
"SP",35021,"f",10,"partial",77.44
"SP",35021,"f",25,"partial",77.58
"SP",35021,"f",50,"partial",77.76
"SP",35021,"f",75,"partial",77.92
"SP",35021,"f",90,"partial",78.06
"SP",35021,"f",95,"partial",78.15
"SP",35021,"f",5,"full",77.44
"SP",35021,"f",10,"full",77.51
"SP",35021,"f",25,"full",77.66
"SP",35021,"f",50,"full",77.81
"SP",35021,"f",75,"full",77.96
"SP",35021,"f",90,"full",78.1
"SP",35021,"f",95,"full",78.18
"SP",35022,"f",5,"partial",76.33
"SP",35022,"f",10,"partial",76.47
"SP",35022,"f",25,"partial",76.66
"SP",35022,"f",50,"partial",76.89
"SP",35022,"f",75,"partial",77.12
"SP",35022,"f",90,"partial",77.32
"SP",35022,"f",95,"partial",77.44
"SP",35022,"f",5,"full",76.39
"SP",35022,"f",10,"full",76.52
"SP",35022,"f",25,"full",76.71
"SP",35022,"f",50,"full",76.93
"SP",35022,"f",75,"full",77.16
"SP",35022,"f",90,"full",77.36
"SP",35022,"f",95,"full",77.47
"SP",35023,"f",5,"partial",77.81
"SP",35023,"f",10,"partial",77.92
"SP",35023,"f",25,"partial",78.1
"SP",35023,"f",50,"partial",78.3
"SP",35023,"f",75,"partial",78.49
"SP",35023,"f",90,"partial",78.67
"SP",35023,"f",95,"partial",78.77
"SP",35023,"f",5,"full",77.85
"SP",35023,"f",10,"full",77.97
"SP",35023,"f",25,"full",78.15
"SP",35023,"f",50,"full",78.35
"SP",35023,"f",75,"full",78.53
"SP",35023,"f",90,"full",78.7
"SP",35023,"f",95,"full",78.79
"SP",35024,"f",5,"partial",77.56
"SP",35024,"f",10,"partial",77.63
"SP",35024,"f",25,"partial",77.75
"SP",35024,"f",50,"partial",77.88
"SP",35024,"f",75,"partial",78.01
"SP",35024,"f",90,"partial",78.13
"SP",35024,"f",95,"partial",78.2
"SP",35024,"f",5,"full",77.63
"SP",35024,"f",10,"full",77.7
"SP",35024,"f",25,"full",77.81
"SP",35024,"f",50,"full",77.95
"SP",35024,"f",75,"full",78.08
"SP",35024,"f",90,"full",78.2
"SP",35024,"f",95,"full",78.27
"SP",35025,"f",5,"partial",78.76
"SP",35025,"f",10,"partial",78.84
"SP",35025,"f",25,"partial",78.99
"SP",35025,"f",50,"partial",79.17
"SP",35025,"f",75,"partial",79.33
"SP",35025,"f",90,"partial",79.47
"SP",35025,"f",95,"partial",79.57
"SP",35025,"f",5,"full",78.87
"SP",35025,"f",10,"full",78.95
"SP",35025,"f",25,"full",79.1
"SP",35025,"f",50,"full",79.26
"SP",35025,"f",75,"full",79.43
"SP",35025,"f",90,"full",79.58
"SP",35025,"f",95,"full",79.66
"SP",35026,"f",5,"partial",77.79
"SP",35026,"f",10,"partial",77.89
"SP",35026,"f",25,"partial",78.06
"SP",35026,"f",50,"partial",78.25
"SP",35026,"f",75,"partial",78.44
"SP",35026,"f",90,"partial",78.6
"SP",35026,"f",95,"partial",78.71
"SP",35026,"f",5,"full",77.82
"SP",35026,"f",10,"full",77.93
"SP",35026,"f",25,"full",78.11
"SP",35026,"f",50,"full",78.29
"SP",35026,"f",75,"full",78.48
"SP",35026,"f",90,"full",78.62
"SP",35026,"f",95,"full",78.72
"SP",35027,"f",5,"partial",77.81
"SP",35027,"f",10,"partial",77.88
"SP",35027,"f",25,"partial",78
"SP",35027,"f",50,"partial",78.13
"SP",35027,"f",75,"partial",78.25
"SP",35027,"f",90,"partial",78.36
"SP",35027,"f",95,"partial",78.42
"SP",35027,"f",5,"full",77.88
"SP",35027,"f",10,"full",77.94
"SP",35027,"f",25,"full",78.06
"SP",35027,"f",50,"full",78.17
"SP",35027,"f",75,"full",78.29
"SP",35027,"f",90,"full",78.41
"SP",35027,"f",95,"full",78.48
"SP",35028,"f",5,"partial",78.37
"SP",35028,"f",10,"partial",78.43
"SP",35028,"f",25,"partial",78.55
"SP",35028,"f",50,"partial",78.67
"SP",35028,"f",75,"partial",78.8
"SP",35028,"f",90,"partial",78.92
"SP",35028,"f",95,"partial",78.99
"SP",35028,"f",5,"full",78.43
"SP",35028,"f",10,"full",78.51
"SP",35028,"f",25,"full",78.62
"SP",35028,"f",50,"full",78.74
"SP",35028,"f",75,"full",78.86
"SP",35028,"f",90,"full",78.96
"SP",35028,"f",95,"full",79.02
"SP",35029,"f",5,"partial",77.82
"SP",35029,"f",10,"partial",77.92
"SP",35029,"f",25,"partial",78.13
"SP",35029,"f",50,"partial",78.35
"SP",35029,"f",75,"partial",78.56
"SP",35029,"f",90,"partial",78.74
"SP",35029,"f",95,"partial",78.86
"SP",35029,"f",5,"full",77.86
"SP",35029,"f",10,"full",77.98
"SP",35029,"f",25,"full",78.2
"SP",35029,"f",50,"full",78.4
"SP",35029,"f",75,"full",78.62
"SP",35029,"f",90,"full",78.82
"SP",35029,"f",95,"full",78.93
"SP",35030,"f",5,"partial",77.41
"SP",35030,"f",10,"partial",77.48
"SP",35030,"f",25,"partial",77.62
"SP",35030,"f",50,"partial",77.76
"SP",35030,"f",75,"partial",77.9
"SP",35030,"f",90,"partial",78.03
"SP",35030,"f",95,"partial",78.11
"SP",35030,"f",5,"full",77.52
"SP",35030,"f",10,"full",77.58
"SP",35030,"f",25,"full",77.71
"SP",35030,"f",50,"full",77.84
"SP",35030,"f",75,"full",77.98
"SP",35030,"f",90,"full",78.11
"SP",35030,"f",95,"full",78.18
"SP",35031,"f",5,"partial",77.23
"SP",35031,"f",10,"partial",77.3
"SP",35031,"f",25,"partial",77.44
"SP",35031,"f",50,"partial",77.59
"SP",35031,"f",75,"partial",77.74
"SP",35031,"f",90,"partial",77.87
"SP",35031,"f",95,"partial",77.95
"SP",35031,"f",5,"full",77.3
"SP",35031,"f",10,"full",77.38
"SP",35031,"f",25,"full",77.5
"SP",35031,"f",50,"full",77.65
"SP",35031,"f",75,"full",77.8
"SP",35031,"f",90,"full",77.92
"SP",35031,"f",95,"full",77.99
"SP",35032,"f",5,"partial",79.01
"SP",35032,"f",10,"partial",79.04
"SP",35032,"f",25,"partial",79.1
"SP",35032,"f",50,"partial",79.17
"SP",35032,"f",75,"partial",79.23
"SP",35032,"f",90,"partial",79.29
"SP",35032,"f",95,"partial",79.33
"SP",35032,"f",5,"full",79.1
"SP",35032,"f",10,"full",79.14
"SP",35032,"f",25,"full",79.19
"SP",35032,"f",50,"full",79.25
"SP",35032,"f",75,"full",79.31
"SP",35032,"f",90,"full",79.36
"SP",35032,"f",95,"full",79.39
"SP",35033,"f",5,"partial",78.3
"SP",35033,"f",10,"partial",78.41
"SP",35033,"f",25,"partial",78.6
"SP",35033,"f",50,"partial",78.81
"SP",35033,"f",75,"partial",79.01
"SP",35033,"f",90,"partial",79.2
"SP",35033,"f",95,"partial",79.3
"SP",35033,"f",5,"full",78.33
"SP",35033,"f",10,"full",78.44
"SP",35033,"f",25,"full",78.64
"SP",35033,"f",50,"full",78.86
"SP",35033,"f",75,"full",79.06
"SP",35033,"f",90,"full",79.22
"SP",35033,"f",95,"full",79.34
"SP",35034,"f",5,"partial",77.17
"SP",35034,"f",10,"partial",77.33
"SP",35034,"f",25,"partial",77.57
"SP",35034,"f",50,"partial",77.85
"SP",35034,"f",75,"partial",78.12
"SP",35034,"f",90,"partial",78.36
"SP",35034,"f",95,"partial",78.5
"SP",35034,"f",5,"full",77.31
"SP",35034,"f",10,"full",77.49
"SP",35034,"f",25,"full",77.74
"SP",35034,"f",50,"full",78.01
"SP",35034,"f",75,"full",78.27
"SP",35034,"f",90,"full",78.51
"SP",35034,"f",95,"full",78.63
"SP",35035,"f",5,"partial",78.63
"SP",35035,"f",10,"partial",78.75
"SP",35035,"f",25,"partial",78.95
"SP",35035,"f",50,"partial",79.17
"SP",35035,"f",75,"partial",79.4
"SP",35035,"f",90,"partial",79.59
"SP",35035,"f",95,"partial",79.71
"SP",35035,"f",5,"full",78.65
"SP",35035,"f",10,"full",78.76
"SP",35035,"f",25,"full",78.99
"SP",35035,"f",50,"full",79.19
"SP",35035,"f",75,"full",79.41
"SP",35035,"f",90,"full",79.6
"SP",35035,"f",95,"full",79.71
"SP",35036,"f",5,"partial",78.41
"SP",35036,"f",10,"partial",78.48
"SP",35036,"f",25,"partial",78.59
"SP",35036,"f",50,"partial",78.71
"SP",35036,"f",75,"partial",78.83
"SP",35036,"f",90,"partial",78.95
"SP",35036,"f",95,"partial",79.01
"SP",35036,"f",5,"full",78.49
"SP",35036,"f",10,"full",78.56
"SP",35036,"f",25,"full",78.67
"SP",35036,"f",50,"full",78.79
"SP",35036,"f",75,"full",78.91
"SP",35036,"f",90,"full",79.01
"SP",35036,"f",95,"full",79.07
"SP",35037,"f",5,"partial",77.06
"SP",35037,"f",10,"partial",77.2
"SP",35037,"f",25,"partial",77.45
"SP",35037,"f",50,"partial",77.75
"SP",35037,"f",75,"partial",78.02
"SP",35037,"f",90,"partial",78.26
"SP",35037,"f",95,"partial",78.4
"SP",35037,"f",5,"full",77.15
"SP",35037,"f",10,"full",77.26
"SP",35037,"f",25,"full",77.55
"SP",35037,"f",50,"full",77.84
"SP",35037,"f",75,"full",78.13
"SP",35037,"f",90,"full",78.36
"SP",35037,"f",95,"full",78.51
"SP",35038,"f",5,"partial",79.23
"SP",35038,"f",10,"partial",79.3
"SP",35038,"f",25,"partial",79.44
"SP",35038,"f",50,"partial",79.6
"SP",35038,"f",75,"partial",79.75
"SP",35038,"f",90,"partial",79.89
"SP",35038,"f",95,"partial",79.98
"SP",35038,"f",5,"full",79.3
"SP",35038,"f",10,"full",79.38
"SP",35038,"f",25,"full",79.51
"SP",35038,"f",50,"full",79.66
"SP",35038,"f",75,"full",79.81
"SP",35038,"f",90,"full",79.94
"SP",35038,"f",95,"full",80.01
"SP",35039,"f",5,"partial",76.99
"SP",35039,"f",10,"partial",77.09
"SP",35039,"f",25,"partial",77.25
"SP",35039,"f",50,"partial",77.42
"SP",35039,"f",75,"partial",77.59
"SP",35039,"f",90,"partial",77.74
"SP",35039,"f",95,"partial",77.82
"SP",35039,"f",5,"full",77.15
"SP",35039,"f",10,"full",77.24
"SP",35039,"f",25,"full",77.4
"SP",35039,"f",50,"full",77.56
"SP",35039,"f",75,"full",77.72
"SP",35039,"f",90,"full",77.89
"SP",35039,"f",95,"full",77.97
"SP",35040,"f",5,"partial",76.96
"SP",35040,"f",10,"partial",77.05
"SP",35040,"f",25,"partial",77.22
"SP",35040,"f",50,"partial",77.37
"SP",35040,"f",75,"partial",77.54
"SP",35040,"f",90,"partial",77.68
"SP",35040,"f",95,"partial",77.77
"SP",35040,"f",5,"full",77.02
"SP",35040,"f",10,"full",77.1
"SP",35040,"f",25,"full",77.27
"SP",35040,"f",50,"full",77.43
"SP",35040,"f",75,"full",77.59
"SP",35040,"f",90,"full",77.73
"SP",35040,"f",95,"full",77.82
"SP",35041,"f",5,"partial",75.18
"SP",35041,"f",10,"partial",75.29
"SP",35041,"f",25,"partial",75.47
"SP",35041,"f",50,"partial",75.66
"SP",35041,"f",75,"partial",75.84
"SP",35041,"f",90,"partial",76.01
"SP",35041,"f",95,"partial",76.12
"SP",35041,"f",5,"full",75.22
"SP",35041,"f",10,"full",75.34
"SP",35041,"f",25,"full",75.52
"SP",35041,"f",50,"full",75.71
"SP",35041,"f",75,"full",75.89
"SP",35041,"f",90,"full",76.06
"SP",35041,"f",95,"full",76.15
"SP",35042,"f",5,"partial",76.86
"SP",35042,"f",10,"partial",76.96
"SP",35042,"f",25,"partial",77.16
"SP",35042,"f",50,"partial",77.39
"SP",35042,"f",75,"partial",77.61
"SP",35042,"f",90,"partial",77.8
"SP",35042,"f",95,"partial",77.9
"SP",35042,"f",5,"full",76.95
"SP",35042,"f",10,"full",77.06
"SP",35042,"f",25,"full",77.25
"SP",35042,"f",50,"full",77.46
"SP",35042,"f",75,"full",77.68
"SP",35042,"f",90,"full",77.88
"SP",35042,"f",95,"full",77.98
"SP",35043,"f",5,"partial",77.11
"SP",35043,"f",10,"partial",77.21
"SP",35043,"f",25,"partial",77.36
"SP",35043,"f",50,"partial",77.55
"SP",35043,"f",75,"partial",77.74
"SP",35043,"f",90,"partial",77.9
"SP",35043,"f",95,"partial",78
"SP",35043,"f",5,"full",77.17
"SP",35043,"f",10,"full",77.27
"SP",35043,"f",25,"full",77.45
"SP",35043,"f",50,"full",77.64
"SP",35043,"f",75,"full",77.81
"SP",35043,"f",90,"full",77.97
"SP",35043,"f",95,"full",78.06
"SP",35044,"f",5,"partial",76.19
"SP",35044,"f",10,"partial",76.33
"SP",35044,"f",25,"partial",76.58
"SP",35044,"f",50,"partial",76.84
"SP",35044,"f",75,"partial",77.1
"SP",35044,"f",90,"partial",77.35
"SP",35044,"f",95,"partial",77.49
"SP",35044,"f",5,"full",76.2
"SP",35044,"f",10,"full",76.35
"SP",35044,"f",25,"full",76.58
"SP",35044,"f",50,"full",76.83
"SP",35044,"f",75,"full",77.1
"SP",35044,"f",90,"full",77.33
"SP",35044,"f",95,"full",77.48
"SP",35045,"f",5,"partial",76.03
"SP",35045,"f",10,"partial",76.16
"SP",35045,"f",25,"partial",76.38
"SP",35045,"f",50,"partial",76.59
"SP",35045,"f",75,"partial",76.83
"SP",35045,"f",90,"partial",77.04
"SP",35045,"f",95,"partial",77.14
"SP",35045,"f",5,"full",76.11
"SP",35045,"f",10,"full",76.22
"SP",35045,"f",25,"full",76.44
"SP",35045,"f",50,"full",76.66
"SP",35045,"f",75,"full",76.88
"SP",35045,"f",90,"full",77.08
"SP",35045,"f",95,"full",77.18
"SP",35046,"f",5,"partial",77.37
"SP",35046,"f",10,"partial",77.43
"SP",35046,"f",25,"partial",77.51
"SP",35046,"f",50,"partial",77.6
"SP",35046,"f",75,"partial",77.69
"SP",35046,"f",90,"partial",77.77
"SP",35046,"f",95,"partial",77.82
"SP",35046,"f",5,"full",77.5
"SP",35046,"f",10,"full",77.55
"SP",35046,"f",25,"full",77.62
"SP",35046,"f",50,"full",77.71
"SP",35046,"f",75,"full",77.79
"SP",35046,"f",90,"full",77.86
"SP",35046,"f",95,"full",77.91
"SP",35047,"f",5,"partial",78.86
"SP",35047,"f",10,"partial",78.93
"SP",35047,"f",25,"partial",79.05
"SP",35047,"f",50,"partial",79.17
"SP",35047,"f",75,"partial",79.29
"SP",35047,"f",90,"partial",79.4
"SP",35047,"f",95,"partial",79.46
"SP",35047,"f",5,"full",78.95
"SP",35047,"f",10,"full",79
"SP",35047,"f",25,"full",79.11
"SP",35047,"f",50,"full",79.23
"SP",35047,"f",75,"full",79.34
"SP",35047,"f",90,"full",79.44
"SP",35047,"f",95,"full",79.51
"SP",35048,"f",5,"partial",77.41
"SP",35048,"f",10,"partial",77.48
"SP",35048,"f",25,"partial",77.62
"SP",35048,"f",50,"partial",77.76
"SP",35048,"f",75,"partial",77.89
"SP",35048,"f",90,"partial",78.02
"SP",35048,"f",95,"partial",78.09
"SP",35048,"f",5,"full",77.49
"SP",35048,"f",10,"full",77.58
"SP",35048,"f",25,"full",77.71
"SP",35048,"f",50,"full",77.84
"SP",35048,"f",75,"full",77.98
"SP",35048,"f",90,"full",78.09
"SP",35048,"f",95,"full",78.15
"SP",35049,"f",5,"partial",74.38
"SP",35049,"f",10,"partial",74.58
"SP",35049,"f",25,"partial",74.92
"SP",35049,"f",50,"partial",75.29
"SP",35049,"f",75,"partial",75.67
"SP",35049,"f",90,"partial",76
"SP",35049,"f",95,"partial",76.17
"SP",35049,"f",5,"full",74.48
"SP",35049,"f",10,"full",74.67
"SP",35049,"f",25,"full",75.02
"SP",35049,"f",50,"full",75.38
"SP",35049,"f",75,"full",75.76
"SP",35049,"f",90,"full",76.06
"SP",35049,"f",95,"full",76.22
"SP",35050,"f",5,"partial",78.19
"SP",35050,"f",10,"partial",78.24
"SP",35050,"f",25,"partial",78.33
"SP",35050,"f",50,"partial",78.42
"SP",35050,"f",75,"partial",78.51
"SP",35050,"f",90,"partial",78.59
"SP",35050,"f",95,"partial",78.64
"SP",35050,"f",5,"full",78.35
"SP",35050,"f",10,"full",78.4
"SP",35050,"f",25,"full",78.47
"SP",35050,"f",50,"full",78.55
"SP",35050,"f",75,"full",78.63
"SP",35050,"f",90,"full",78.69
"SP",35050,"f",95,"full",78.73
"SP",35051,"f",5,"partial",76.82
"SP",35051,"f",10,"partial",76.9
"SP",35051,"f",25,"partial",77.05
"SP",35051,"f",50,"partial",77.2
"SP",35051,"f",75,"partial",77.34
"SP",35051,"f",90,"partial",77.48
"SP",35051,"f",95,"partial",77.56
"SP",35051,"f",5,"full",76.94
"SP",35051,"f",10,"full",77.01
"SP",35051,"f",25,"full",77.15
"SP",35051,"f",50,"full",77.28
"SP",35051,"f",75,"full",77.42
"SP",35051,"f",90,"full",77.54
"SP",35051,"f",95,"full",77.62
"SP",35052,"f",5,"partial",76.36
"SP",35052,"f",10,"partial",76.72
"SP",35052,"f",25,"partial",77.27
"SP",35052,"f",50,"partial",77.86
"SP",35052,"f",75,"partial",78.44
"SP",35052,"f",90,"partial",78.95
"SP",35052,"f",95,"partial",79.23
"SP",35052,"f",5,"full",76.24
"SP",35052,"f",10,"full",76.64
"SP",35052,"f",25,"full",77.18
"SP",35052,"f",50,"full",77.81
"SP",35052,"f",75,"full",78.4
"SP",35052,"f",90,"full",78.93
"SP",35052,"f",95,"full",79.26
"SP",35053,"f",5,"partial",76.51
"SP",35053,"f",10,"partial",76.72
"SP",35053,"f",25,"partial",77.02
"SP",35053,"f",50,"partial",77.38
"SP",35053,"f",75,"partial",77.74
"SP",35053,"f",90,"partial",78.07
"SP",35053,"f",95,"partial",78.24
"SP",35053,"f",5,"full",76.39
"SP",35053,"f",10,"full",76.64
"SP",35053,"f",25,"full",76.98
"SP",35053,"f",50,"full",77.36
"SP",35053,"f",75,"full",77.72
"SP",35053,"f",90,"full",78.05
"SP",35053,"f",95,"full",78.21
"SP",35054,"f",5,"partial",78.13
"SP",35054,"f",10,"partial",78.24
"SP",35054,"f",25,"partial",78.42
"SP",35054,"f",50,"partial",78.63
"SP",35054,"f",75,"partial",78.83
"SP",35054,"f",90,"partial",79.01
"SP",35054,"f",95,"partial",79.12
"SP",35054,"f",5,"full",78.23
"SP",35054,"f",10,"full",78.34
"SP",35054,"f",25,"full",78.51
"SP",35054,"f",50,"full",78.71
"SP",35054,"f",75,"full",78.9
"SP",35054,"f",90,"full",79.08
"SP",35054,"f",95,"full",79.18
"SP",35055,"f",5,"partial",77.13
"SP",35055,"f",10,"partial",77.23
"SP",35055,"f",25,"partial",77.42
"SP",35055,"f",50,"partial",77.62
"SP",35055,"f",75,"partial",77.83
"SP",35055,"f",90,"partial",78.01
"SP",35055,"f",95,"partial",78.13
"SP",35055,"f",5,"full",77.31
"SP",35055,"f",10,"full",77.4
"SP",35055,"f",25,"full",77.58
"SP",35055,"f",50,"full",77.78
"SP",35055,"f",75,"full",77.97
"SP",35055,"f",90,"full",78.15
"SP",35055,"f",95,"full",78.24
"SP",35056,"f",5,"partial",76.17
"SP",35056,"f",10,"partial",76.29
"SP",35056,"f",25,"partial",76.47
"SP",35056,"f",50,"partial",76.68
"SP",35056,"f",75,"partial",76.88
"SP",35056,"f",90,"partial",77.06
"SP",35056,"f",95,"partial",77.18
"SP",35056,"f",5,"full",76.29
"SP",35056,"f",10,"full",76.39
"SP",35056,"f",25,"full",76.58
"SP",35056,"f",50,"full",76.78
"SP",35056,"f",75,"full",76.99
"SP",35056,"f",90,"full",77.16
"SP",35056,"f",95,"full",77.25
"SP",35057,"f",5,"partial",76.45
"SP",35057,"f",10,"partial",76.49
"SP",35057,"f",25,"partial",76.56
"SP",35057,"f",50,"partial",76.64
"SP",35057,"f",75,"partial",76.73
"SP",35057,"f",90,"partial",76.8
"SP",35057,"f",95,"partial",76.84
"SP",35057,"f",5,"full",76.53
"SP",35057,"f",10,"full",76.58
"SP",35057,"f",25,"full",76.65
"SP",35057,"f",50,"full",76.72
"SP",35057,"f",75,"full",76.8
"SP",35057,"f",90,"full",76.86
"SP",35057,"f",95,"full",76.9
"SP",35058,"f",5,"partial",75.6
"SP",35058,"f",10,"partial",75.68
"SP",35058,"f",25,"partial",75.83
"SP",35058,"f",50,"partial",75.99
"SP",35058,"f",75,"partial",76.15
"SP",35058,"f",90,"partial",76.3
"SP",35058,"f",95,"partial",76.38
"SP",35058,"f",5,"full",75.7
"SP",35058,"f",10,"full",75.78
"SP",35058,"f",25,"full",75.92
"SP",35058,"f",50,"full",76.07
"SP",35058,"f",75,"full",76.23
"SP",35058,"f",90,"full",76.37
"SP",35058,"f",95,"full",76.45
"SP",35059,"f",5,"partial",76.2
"SP",35059,"f",10,"partial",76.26
"SP",35059,"f",25,"partial",76.34
"SP",35059,"f",50,"partial",76.43
"SP",35059,"f",75,"partial",76.52
"SP",35059,"f",90,"partial",76.59
"SP",35059,"f",95,"partial",76.64
"SP",35059,"f",5,"full",76.28
"SP",35059,"f",10,"full",76.33
"SP",35059,"f",25,"full",76.41
"SP",35059,"f",50,"full",76.5
"SP",35059,"f",75,"full",76.58
"SP",35059,"f",90,"full",76.66
"SP",35059,"f",95,"full",76.69
"SP",35060,"f",5,"partial",75.83
"SP",35060,"f",10,"partial",75.88
"SP",35060,"f",25,"partial",75.98
"SP",35060,"f",50,"partial",76.09
"SP",35060,"f",75,"partial",76.2
"SP",35060,"f",90,"partial",76.29
"SP",35060,"f",95,"partial",76.35
"SP",35060,"f",5,"full",75.91
"SP",35060,"f",10,"full",75.96
